order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
5670,2025-02-20,b68c55b2-79ac-446d-8e03-87ada246ea52,Toys,Asia,3,10.08,0.15,CreditCard,8.0,4.1,25.7
41551,2024-05-06,00db24d5-323d-44e5-b7bc-3c29326e9448,Home,Africa,2,160.27,0.05,Cash,5.0,4.6,304.51
72170,2025-11-25,fca264f8-6977-464d-b58f-8c3207308432,Fashion,Europe,5,16.533,0.05,Cash,6.0,2.2,78.53
5439,2023-09-25,5d15c129-9425-4e90-9aeb-50557d692580,Automotive,North America,3,128.01,0.1,Cash,9.0,3.3,345.63
88703,2024-09-25,2c485eaa-bdf4-4a6e-967c-b4617721025f,Home,North America,3,317.64,0.15,CreditCard,6.0,3.2,809.98
7202,2024-11-12,7b2413e8-005f-4765-975f-310891653dbc,Home,Europe,3,78.885,0.0,PayPal,8.0,3.8,236.66
69509,2024-04-06,b4305a2e-86e9-45b3-b4e4-b04bfd68d348,Electronics,Asia,1,376.5,0.0,BankTransfer,6.0,4.4,376.5
32999,2023-08-02,e6b79290-9f0c-44dd-ad2c-b04de1956123,Electronics,Asia,4,438.49,0.0,PayPal,7.0,4.1,1753.96
64905,2025-03-05,f958f9a6-4736-4cc5-ad5a-b0063a1dda1b,Toys,Africa,3,436.11,0.05,Cash,7.0,3.7,1242.91
37248,2025-03-15,1f48ab24-98aa-4217-857e-7b014ea0705d,Toys,Asia,3,435.77,0.2,PayPal,9.0,4.2,1045.85
12111,2023-06-17,08c252d6-9ce8-4e82-8e11-4e0d7e8eda3e,Beauty,Africa,3,373.19,0.0,CreditCard,2.0,3.1,1119.57
50138,2025-08-29,113181a4-317c-4d23-adaf-d75193997a44,Home,Asia,2,457.02,0.0,CreditCard,3.0,3.9,914.04
7539,2024-09-14,dabd385c-d2c5-49ab-b830-aa05d2d4dd05,Home,Oceania,4,187.35,0.2,BankTransfer,5.0,3.6,599.52
1481,2023-08-16,0075d3d5-ba94-4a66-ad7e-4a452099e71f,Home,Oceania,3,454.4,0.1,BankTransfer,8.0,2.4,1226.88
90716,2023-09-16,90048aed-fb7a-4e18-b86c-2cb22bf5d71d,Home,Asia,4,275.06,0.0,PayPal,3.0,4.5,1100.24
64305,2023-05-16,539777af-af29-4773-b81c-1b34c4ec5be0,Electronics,Asia,4,208.37,0.05,BankTransfer,6.0,3.4,791.81
60298,2025-01-15,811198f4-1c67-4756-9063-b069d8db3fd3,Automotive,Africa,4,48.97,0.1,PayPal,2.0,4.7,176.29
89434,2024-12-25,34b9e468-9f7b-43b6-a14d-cf973c3b41fc,Home,South America,3,271.48,0.0,BankTransfer,6.0,4.8,814.44
50805,2023-09-30,8a82563b-5b7e-4101-8d7f-d65419ec5de7,Toys,South America,5,8.1,0.2,CreditCard,2.0,4.3,32.4
83040,2023-10-15,42e06d07-12ec-4ddb-a566-6bbd7695ca97,Toys,Oceania,2,213.47,0.2,Cash,4.0,2.4,341.55
50399,2023-06-02,786d5d33-a85d-4a4d-b5a4-38ce81ba72c7,Beauty,North America,1,196.17,0.05,BankTransfer,4.0,4.3,186.36
49499,2025-12-03,5e8347df-d5ac-492c-b1f6-99bae79d3568,Beauty,Asia,2,130.32,0.0,PayPal,3.0,2.2,260.64
18146,2024-08-17,15be2848-cad7-4d24-8491-670d64ef936d,Toys,Asia,5,373.16,0.15,CreditCard,5.0,3.7,1585.93
36615,2023-06-18,41eb16b2-77bc-47d9-b1e1-1de07df36140,Home,South America,3,159.32,0.0,Cash,2.0,3.7,477.96
20500,2023-10-16,3d8548cf-bfd5-440a-ad81-adbb3cdcbffb,Sports,Asia,5,350.92,0.0,Cash,3.0,3.8,1754.6
81436,2023-03-27,c276445b-6d18-4dc3-8adf-d1de5f27c920,Beauty,Africa,5,183.11,0.2,Cash,9.0,2.6,732.44
19125,2024-07-19,5c8f6375-a2c6-4f57-b52e-ffa6ed323242,Automotive,Asia,2,131.31,0.0,PayPal,2.0,4.4,262.62
37295,2025-10-21,988a6a49-5d10-4b3e-b85c-a2e85271bd38,Beauty,Africa,3,19.15,0.0,CreditCard,8.0,3.7,57.45
4288,2024-09-23,a1001bc8-9758-425f-9ad8-e2dafe17ddb3,Electronics,North America,4,77.54,0.0,Cash,8.0,4.5,310.16
47668,2025-11-27,70a8f0df-25b5-4d9a-b446-37fe20b5cbba,Home,Africa,5,405.144,0.2,CreditCard,6.0,3.7,1620.58
5429,2023-12-30,4ecad266-3f29-4615-b178-0077b96a33aa,Electronics,Europe,5,442.04,0.15,PayPal,5.0,2.1,1878.67
57356,2023-03-29,ada40ac0-a4b1-44e4-bb75-cf7fb09fb603,Fashion,Europe,4,213.91,0.05,PayPal,6.0,2.6,812.86
43510,2023-08-12,62a37e90-b97c-42da-bba2-7ffdce2b2822,Fashion,Oceania,3,388.79,0.15,CreditCard,9.0,3.2,991.41
27272,2024-12-17,ceaade53-2032-419e-825e-f87bea1403f5,Home,North America,2,429.71,0.0,BankTransfer,6.0,4.3,859.42
63121,2025-01-30,e5057071-932f-4d84-9318-85081ad7587c,Automotive,Africa,1,16.35,0.0,Cash,9.0,2.8,16.35
93065,2024-02-20,1bb81c66-f929-48fc-8285-f46773ea068f,Fashion,North America,4,350.81,0.0,CreditCard,4.0,5.0,1403.24
88119,2023-03-17,29999564-3f01-4f17-b98e-411128c9006b,Home,Africa,3,331.17,0.0,CreditCard,2.0,4.4,993.51
40554,2024-06-16,cb868e49-d04b-4f1b-98df-90df4833f982,Sports,North America,3,95.94,0.1,CreditCard,7.0,3.5,259.04
42746,2023-08-03,967a4c05-4f67-444d-859a-207286faa687,Automotive,Africa,3,291.14,0.0,Cash,1.0,,873.42
73422,2025-05-03,6c581685-ed92-48e2-a3a8-fe3ffb39f103,Home,Oceania,3,422.45,0.15,PayPal,3.0,3.5,1077.25
68271,2024-02-11,a55bb796-91bc-45f4-b2f7-ac20a4f305f0,Automotive,Europe,5,485.88,0.0,PayPal,3.0,2.0,2429.4
29660,2024-11-24,f3d5a5a8-85f4-4bbc-a714-710970f1c61b,Beauty,Oceania,2,430.857,0.15,BankTransfer,9.0,2.7,732.46
47988,2023-02-19,68dab362-6ca2-4fb9-a92c-6ba9939fa6ec,Home,North America,5,410.14,0.15,Cash,5.0,3.5,1743.09
98475,2023-02-02,f2fc1aa4-480b-4c56-9881-19cbba9e7071,Electronics,Asia,1,304.59,0.05,CreditCard,1.0,3.9,289.36
89984,2025-11-28,eaac53de-c51f-4535-b5b6-20c328cb9da1,Beauty,Asia,3,343.485,0.05,Cash,3.0,3.4,978.93
34861,2025-07-13,9813613f-f772-40bc-bb43-b082fab4f6a7,Toys,,2,406.45,0.0,CreditCard,4.0,3.7,812.9
45450,2024-05-27,56e5a4d9-4533-4452-9660-f31f5187938d,Electronics,South America,5,111.94,0.15,BankTransfer,3.0,4.7,475.74
45466,2025-07-03,4955cff9-eb4a-4fdc-a863-fb5c1ab90da4,Automotive,Africa,5,186.18,0.1,Cash,3.0,2.1,837.81
26566,2025-10-08,5b444ff0-f9bd-47ea-bbee-00d897e7253f,Toys,North America,3,255.72,0.0,Cash,8.0,3.1,767.16
63444,2023-08-27,62852c8e-3366-4642-ba6c-f7953192eed3,Electronics,Oceania,3,250.22,0.0,PayPal,4.0,3.4,750.66
67091,2023-04-01,a1f4a29a-a078-4cf5-9738-e5abf6100bdd,Electronics,Asia,1,315.07,0.0,PayPal,4.0,4.5,315.07
59727,2024-04-12,742ccfe1-88ba-403d-bff3-94a3b508b618,Toys,South America,4,229.97,0.0,CreditCard,3.0,4.9,919.88
98190,2024-12-07,6a7cdc07-cc48-4601-b829-f3681e432da9,Electronics,Oceania,1,363.58,0.05,BankTransfer,3.0,2.0,345.4
65091,2025-06-09,f32d5478-afd9-4ca8-86da-9c40a67015ac,Beauty,Africa,4,364.61,0.1,BankTransfer,8.0,2.9,1312.6
56756,2023-02-13,8d986b16-2395-475f-8d49-59ebf7b1b2f6,Automotive,South America,3,265.52,0.0,Cash,9.0,3.0,796.56
574,2023-08-08,98a21f1c-914d-4fae-b100-13a7c6deb2f0,Home,Africa,2,272.75,0.0,BankTransfer,1.0,2.6,545.5
30470,2023-11-11,9b9b4213-1fe3-46e7-a4ca-27449ea1c75f,Automotive,Asia,5,272.16900000000004,0.05,BankTransfer,3.0,4.8,1292.8
77007,2023-07-09,dcd0b43d-eb93-4edf-b3a4-914640770635,Sports,Asia,3,406.77,0.1,BankTransfer,7.0,2.3,1098.28
7116,2025-09-02,e9b89caf-8a93-4d39-813d-3c538cda74ec,Home,North America,1,393.02,0.0,Cash,2.0,4.3,393.02
85575,2025-11-08,b78fdb25-cf2a-4b23-afbc-dc1376a5ccd9,Sports,Oceania,4,424.368,0.1,CreditCard,3.0,3.1,1527.72
49036,2025-11-20,290fc9ca-7f92-4725-a211-ed9f9892f7fa,Electronics,Europe,2,418.77,0.0,BankTransfer,,2.2,837.54
54120,2023-01-22,862e9909-f221-4a7f-8532-3499d7c5216b,Beauty,Oceania,5,9.06,0.1,Cash,4.0,4.4,40.77
7727,2025-04-20,c50ef346-f34c-4c78-8892-111c1bee4909,Toys,Asia,3,269.5,0.2,PayPal,6.0,4.0,646.8
9843,2025-10-22,ffdf6588-0ffe-4184-a9c4-91dd33dfeff6,Fashion,North America,2,177.05,0.0,Cash,9.0,3.3,354.1
45068,2023-08-25,98449ce1-f5fb-40de-99c9-bdb5ed9ec41f,Home,Asia,5,246.46,0.05,PayPal,8.0,3.2,1170.68
54638,2024-01-11,ebd0d97e-0f08-4fbf-af19-18b51e8719a0,Automotive,Europe,5,200.67,0.05,Cash,5.0,5.0,953.18
72156,2024-02-07,fa6b2b3b-57ab-4b9c-8012-d01344c21fbf,Beauty,Europe,3,322.29,0.0,CreditCard,6.0,3.5,966.87
74647,2023-04-17,e3937842-2471-4b34-8b68-dc4454312373,Fashion,North America,5,46.15,0.0,BankTransfer,1.0,4.7,230.75
60867,2025-05-06,3fb9aead-9cc3-4afa-8794-244b130d87e1,Sports,Europe,4,247.34,0.05,PayPal,8.0,4.5,939.89
42062,2024-10-02,438a229e-3ec5-4f5d-95da-25e2c0793a18,Toys,North America,5,152.9,0.0,CreditCard,9.0,4.8,764.5
61774,2025-08-25,347fc9f0-b5d9-48cd-a5f0-0ebc7fab189e,,Africa,2,174.82,0.15,Cash,5.0,3.4,297.19
42505,2023-07-16,adfb18dd-a3e9-4f17-a5e2-b89ddb61f26d,Beauty,South America,4,189.95,0.0,,7.0,3.4,759.8
3254,2023-05-30,340155bd-b6ac-4c8e-b977-c7b41e56d346,Beauty,North America,4,357.75,0.1,PayPal,8.0,2.8,1287.9
2448,2023-12-10,74246baa-2dca-4c82-8660-a3e9736d417c,Electronics,Oceania,5,203.95,0.0,PayPal,8.0,2.8,1019.75
63952,2025-07-22,c7560755-74c8-4097-9d4c-069c7bd9412d,Toys,Asia,1,485.2,0.0,BankTransfer,8.0,4.8,485.2
1054,2025-12-31,01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,Beauty,Asia,2,346.14,0.15,CreditCard,7.0,4.4,588.44
25988,2025-09-02,f875bcd0-ae30-42c5-b411-a25794fbb49c,Automotive,South America,2,429.43,0.0,Cash,4.0,3.3,858.86
93381,2024-08-17,fc3ae8c4-6efa-4e7d-b286-2eb111dd5af3,Automotive,South America,2,344.93,0.05,BankTransfer,2.0,2.1,655.37
29984,2025-12-29,fd32c920-b89a-45d4-bf5d-3e07036dda75,Fashion,Europe,4,202.06,0.05,CreditCard,4.0,4.1,767.83
35457,2025-10-29,002e1d10-db37-443a-bf11-910141236498,Sports,North America,4,8.86,0.0,Cash,8.0,4.0,35.44
59434,2025-08-30,359e2500-4d6c-4b33-82d5-4b3f9594e474,Automotive,Africa,3,200.8,0.15,PayPal,6.0,2.8,512.04
98296,2024-03-28,f0df1708-65cc-4686-a7d5-0d916ef8051f,Home,Oceania,5,416.41,0.05,PayPal,3.0,5.0,1977.95
17849,2024-01-06,e5d9040d-1aa4-4f19-8e1c-230c295b260d,Automotive,Africa,3,186.43,0.1,PayPal,9.0,2.1,503.36
8181,2024-06-30,217c82b1-c884-4ac6-a19a-4805e03a0ab6,Fashion,Asia,5,440.45,0.0,CreditCard,4.0,3.9,2202.25
56632,2024-06-09,7d75ef1a-c60e-4839-992c-2069e605278d,Electronics,Oceania,4,491.41,0.1,CreditCard,5.0,3.5,1769.08
60167,2023-07-30,5739a341-a47c-4b6d-9dde-e373cb5a97df,Toys,Asia,4,469.57,0.05,CreditCard,2.0,3.3,1784.37
71420,2025-05-10,8cee9b72-3e97-404c-afd7-071f2147d8e6,Toys,Oceania,4,316.71,0.0,Cash,9.0,4.8,1266.84
81341,2024-11-04,fa777757-915c-41d2-b5a8-3c62e3bb935b,Fashion,Asia,6,268.533,0.0,BankTransfer,7.0,,1611.2
78784,2024-07-21,7c7ab696-65c3-4971-bcb1-805d1bf834f0,Electronics,Asia,1,370.33,0.2,CreditCard,1.0,3.1,296.26
65084,2024-11-09,f11a09e5-1c37-4770-ab5e-6c3d5f8c8e9b,Automotive,South America,2,112.122,0.05,BankTransfer,1.0,4.0,213.03
42305,2023-09-08,50abdfdb-23dc-480d-bfc5-e0540df96346,Beauty,North America,2,96.75,0.1,BankTransfer,1.0,4.5,174.15
64313,2023-05-05,b986671b-786b-4ef9-96c4-ad8380e0608b,Home,Asia,1,362.48,0.1,CreditCard,8.0,4.1,326.23
97891,2025-12-18,57521ae0-9192-45bc-9e03-9a06ea953432,Automotive,Africa,3,313.47,0.05,BankTransfer,4.0,3.2,893.39
15467,2023-02-01,d50653a9-8c23-49b5-88c1-e321fbb7c395,Toys,Oceania,1,177.7,0.05,Cash,4.0,3.8,168.81
38224,2025-12-27,c38295b5-8aa8-426e-adcf-956ff26a81f1,Sports,Europe,2,415.64,0.0,PayPal,8.0,4.5,831.28
2765,2024-05-14,092385fe-23d3-4d22-b080-bed6bc3e34af,Sports,North America,3,310.9,0.2,CreditCard,9.0,4.5,746.16
94482,2025-03-04,6be26db9-deb0-428e-970a-018d12d1c5f8,Toys,Europe,4,341.6,0.0,Cash,2.0,4.6,1366.4
82606,2024-04-24,f95df44c-e111-4434-bcf4-ea176f1e587e,Sports,Asia,1,421.12,0.0,PayPal,4.0,4.3,421.12
78558,2023-04-03,ae8107f0-5c43-4149-a615-9111cc53efcd,Fashion,Asia,4,221.02,0.0,CreditCard,8.0,3.3,884.08
71293,2025-08-31,033d66ef-63cb-42ec-99e3-e3edc91ec4ed,Home,Africa,5,216.14,0.0,Cash,2.0,4.2,1080.7
30850,2023-10-18,ba90194d-8d62-46ae-9bb1-0c304ca547ec,Home,North America,5,463.84,0.2,BankTransfer,2.0,3.0,1855.36
95454,2024-06-16,be1992b4-69aa-4d06-849c-ff2c8776bcd2,Home,Africa,1,147.57,0.0,CreditCard,2.0,2.4,147.57
82444,2023-09-16,088d3d85-20a0-4362-959e-482b69b9ac48,Home,South America,5,52.82,0.05,Cash,3.0,3.3,250.9
74956,2024-02-28,dd15ba5a-b3ff-4f24-848c-4960af3b3b95,Automotive,South America,2,218.41,0.0,Cash,5.0,3.9,436.82
35942,2025-09-17,12eb2b26-9555-404f-a966-af113521fe14,Electronics,Africa,2,160.12,0.05,BankTransfer,6.0,2.4,304.23
92097,2024-12-22,ca25e736-5599-4673-ae3e-18742f41130f,Home,North America,5,51.62,0.15,Cash,2.0,2.8,
16541,2023-06-16,93a4982f-3b0d-46e7-967b-b24d96cf072d,Toys,Africa,3,119.41,0.0,BankTransfer,6.0,2.8,358.23
11667,2023-01-06,ea7dbecd-e06f-40d4-af53-5f89e401ce0f,Sports,North America,3,372.97,0.0,Cash,9.0,4.7,1118.91
5220,2023-09-10,7f297630-bbca-4210-afe6-1a89d059b594,Beauty,Africa,2,221.98,0.0,PayPal,6.0,2.3,443.96
92131,2024-08-26,a32a4a61-7731-4b59-92ab-8b5dbabfc1a9,Beauty,South America,2,379.71,0.15,CreditCard,3.0,2.8,645.51
80825,2023-07-14,b34ce304-26d3-4deb-9e02-4096684727e8,Fashion,Oceania,3,284.13,0.15,Cash,9.0,4.2,724.53
51478,2024-12-06,790b7752-edcd-4824-bcf5-600c1253607c,Fashion,Oceania,4,483.62,0.0,BankTransfer,1.0,4.9,1934.48
49964,2023-10-25,4a557f34-3ff5-4ce2-99a2-ed2dc156c299,Home,Africa,2,74.86,0.2,CreditCard,5.0,2.3,119.78
24238,2023-01-17,ee608e1f-7f64-40ae-b846-e85d6627cd56,Automotive,South America,3,457.77,0.0,PayPal,5.0,4.9,1373.31
91158,2024-02-26,9aa64754-c2ea-44b2-a716-b3d06536010d,Beauty,Asia,5,446.02,0.15,CreditCard,8.0,4.5,1895.58
8933,2025-07-18,59432772-64ba-42bf-9c99-f2bc55dcb8a8,Automotive,Oceania,3,275.56,0.05,PayPal,5.0,2.1,785.35
4901,2024-11-27,279f5df0-da2d-4df9-a3c1-4a53acf96a12,Electronics,Asia,5,51.93000000000001,0.0,Cash,9.0,4.4,259.65
49020,2024-09-05,06af9d77-608f-4c52-b787-3d6e80b1405e,Automotive,Oceania,2,222.97,0.0,Cash,6.0,4.9,445.94
32609,2025-06-27,d08fa2c6-9326-404e-8ad9-4050305770d0,Fashion,Africa,3,270.77,0.05,CreditCard,5.0,2.2,
93353,2024-05-14,56af5b69-b6bf-45ba-8b2b-5e429bb7f262,Beauty,Oceania,5,217.76,0.0,Cash,6.0,2.2,1088.8
11651,2025-10-22,06edd6bb-26cb-450a-9350-1f5bcb34dc5e,Toys,Oceania,3,82.75,0.0,BankTransfer,7.0,4.0,248.25
20173,2025-02-27,89da9d78-5a20-4e04-9e00-2e3b0f7c1a7b,Toys,North America,1,116.57,0.05,BankTransfer,7.0,3.9,110.74
68340,2023-11-04,9f897745-e744-4329-a26e-7681e3a8e2d9,Sports,Asia,2,371.232,0.1,BankTransfer,5.0,3.5,668.22
39252,2024-04-12,20a3c308-ae42-46c8-989f-55e667964fdf,Toys,Oceania,3,378.05,0.05,BankTransfer,1.0,2.0,1077.44
31099,2023-05-17,f783fd33-18ed-4c57-8a0a-056b18316028,Fashion,Africa,1,407.34,0.15,CreditCard,7.0,3.9,346.24
3183,2024-08-22,d7be7b4f-b967-4dc6-96fd-d1a5f17312f4,Automotive,Africa,3,442.03,0.0,PayPal,8.0,2.3,1326.09
63421,2025-09-01,05d0e0f0-2bf1-46a9-b239-bf724c8e7200,Beauty,Asia,5,,0.15,PayPal,2.0,,44.67
96495,2025-06-30,1f99e0a7-f905-4bd9-ac7b-33827b51b4bc,Toys,Oceania,1,106.67,0.0,Cash,9.0,3.7,106.67
44685,2025-04-21,f3b092b7-3364-4f27-bb9b-04e7d490e1fd,Beauty,South America,5,240.54,0.0,BankTransfer,4.0,3.3,1202.7
21378,2024-12-10,d1636e46-f0da-4089-8b65-249275f5ebd1,Toys,South America,4,442.0,0.0,PayPal,4.0,2.4,1768.0
14903,2025-09-01,184aa35b-9359-4813-9eed-acf05606e905,Beauty,Africa,1,134.53,0.0,BankTransfer,6.0,2.1,134.53
43296,2024-07-04,5f0a0c49-90a6-42d9-9999-d15dc6b8ec98,Fashion,South America,2,274.5,0.0,CreditCard,1.0,4.9,549.0
78213,2025-06-07,345fc257-5530-4b76-b7bb-8679479b6f82,Toys,Oceania,4,494.03,0.1,BankTransfer,4.0,4.6,1778.51
10981,2023-12-13,66dbb507-ea58-4411-81cd-8f3c7d0b57ce,Toys,Africa,1,491.32,0.0,CreditCard,1.0,4.0,491.32
1715,2025-06-02,e3ea2d7f-c219-4845-99eb-404c1851d1cf,Fashion,Africa,1,102.71,0.15,PayPal,7.0,4.2,87.3
40351,2023-12-16,9470bfaf-c328-49e3-8ee9-269348b7cd13,Fashion,South America,1,22.46,0.0,CreditCard,8.0,5.0,22.46
27977,2023-06-17,90dd9b6d-ccbe-459f-8b81-ba955c01243f,Beauty,Oceania,3,454.46,0.1,Cash,1.0,3.1,1227.04
26538,2024-06-29,548dea62-21ec-405a-8bbd-93915133e308,Fashion,North America,2,368.94,0.0,PayPal,9.0,2.2,737.88
61297,2025-10-24,706ac6aa-a73c-485d-a53b-4b8dc1a6ec68,Electronics,Oceania,1,70.88,0.2,CreditCard,1.0,2.0,56.7
9999,2024-10-07,0eca3630-7342-44e1-a957-a9dd5258e6d8,Automotive,Africa,2,278.9,0.15,BankTransfer,6.0,3.0,474.13
45546,2024-12-17,0ce46ae9-fa69-4b6a-be9b-d61a7eccae1a,Automotive,Oceania,4,312.11,0.1,Cash,7.0,4.2,1123.6
92534,2024-06-15,91fe9cd0-4bb8-44ef-86a0-781dfb288b23,Sports,North America,3,93.78,0.0,CreditCard,1.0,4.2,281.34
60193,2024-05-31,3549862b-e4f2-4edb-a3a2-75310496e8bc,Beauty,Africa,4,192.57,0.0,BankTransfer,2.0,3.7,770.28
91553,2023-11-28,3de8de21-11d8-4be1-aeb9-c7a5fb0eb61b,Home,,6,446.103,0.0,PayPal,1.0,4.1,2676.62
73826,2024-01-31,d16e25db-3c3b-4708-bc98-e67ec2092705,Beauty,Europe,1,83.85,0.0,Cash,5.0,4.6,83.85
16668,2023-05-24,ed3fa2a2-8eb2-452f-8f5b-2740520bacdc,Toys,Europe,2,412.18,0.15,PayPal,4.0,3.0,700.71
79229,2024-09-30,0284ff08-c40f-4be6-9ce9-260bd09ef9aa,Toys,Europe,2,205.3,0.05,BankTransfer,1.0,4.6,390.07
97650,2023-03-17,0a8b8d55-7dc0-4b4d-acbc-eb79a3ea218d,Fashion,Oceania,5,219.62,0.05,PayPal,8.0,3.4,1043.2
37144,2024-03-16,ddb2277b-fec4-4348-828f-daa80897bae9,Electronics,Asia,3,494.37,0.05,BankTransfer,4.0,4.5,1408.95
26091,2024-04-16,770ad902-38ff-485f-94dc-432c6df5fad8,Sports,North America,2,317.06,0.1,Cash,,4.8,570.71
13615,2023-10-13,eb125723-edd9-4249-a6f8-f882b907be84,Toys,North America,3,402.72,0.2,Cash,5.0,4.3,966.53
34041,2023-11-10,829cd850-ecb2-4cc9-9a18-fbfd7b7b57c9,Automotive,Africa,4,398.799,0.1,PayPal,9.0,4.2,1435.68
7842,2025-06-09,f2203acf-8eed-4d34-b384-3346945f4281,Automotive,Africa,4,433.19,0.05,CreditCard,9.0,2.3,1646.12
83675,2025-04-07,789ef602-e3fc-4361-843c-208231af057d,Home,South America,2,472.73,0.2,PayPal,6.0,3.4,756.37
55118,2024-08-04,a4deb78e-0ea6-4a8d-a2bc-b8da84feb9db,Fashion,South America,4,197.65,0.0,PayPal,4.0,4.0,790.6
35704,2023-07-01,40504668-c7e7-415c-85f8-79c1c44768e5,Home,North America,4,250.08,0.0,BankTransfer,5.0,3.2,1000.32
